-1.e0,-8.9e0
-8.75e-1,-3.37e5
5.e-1,-4.06e5
7.936e3,4.14e2
4.1e1,3.56e4
-4.296875e-2,2.46e2
2.56e2,-1.68e3
-1.71875e-1,1.03e1
-1.2e1,-1.615e2
1.015625e-1,-4.7e2
1.5e0,-1.383e4
-2.e0,-5.44e3
-2.34375e-2,4.47e5
-6.144e3,-5.0e1
2.75e0,1.75e5
1.66015625e-2,-1.61e2
-5.859375e-3,-9.80e3
-1.953125e-2,1.79e1
-2.2e1,7.10e1
3.90625e-3,-1.257e2
-4.84375e-1,7.46e1
0.e0,-1.42e4
1.5625e-2,9.46e4
-3.072e3,-4.62e1
2.63671875e-2,-1.239e3
-5.888e3,-8.83e1
-4.5e0,-9.51e1
3.2e1,9.72e1
1.3671875e-2,-9.05e5
5.888e3,1.039e6
3.90625e-1,1.468e2
-4.6e1,-6.24e5
2.56e4,-2.35e2
-2.875e0,4.18e3
5.5e0,5.7e3
8.192e3,-2.89e5
-3.2e1,3.30e2
1.28e2,-6.56e3
1.66015625e-2,-5.21e5
2.e1,-6.74e5
3.e0,2.63e1
1.875e-1,2.71e3
4.64e2,-3.6e4
-6.144e3,5.51e5
0.e0,-3.32e4
-7.5e-1,4.8e1
-9.6e2,-3.92e4
1.5625e-2,8.65e2
1.408e3,1.744e4
-3.84e3,-8.30e1
-1.92e2,1.21e3
3.2e2,-9.04e2
7.936e3,1.131e3
3.072e3,6.59e3
4.48e2,3.74e5
4.375e-1,1.16e4
4.64e2,-1.53e1
-1.4e1,3.54e5
-1.5e1,1.82e3
2.125e0,9.67e4
-1.8432e4,8.30e5
6.8e1,1.94e4
-1.25e-1,-6.14e3
9.6875e-1,9.81e5
1.856e3,1.166e4
